Date,Country,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths,Stringency Index,Government Response Index,Containment Index,Economic Support Index
13/2/2021,Australia,7,28886,0,909,70.83,67.19,69.64,50.0
14/2/2021,Australia,6,28892,0,909,70.83,67.19,69.64,50.0
15/2/2021,Australia,6,28898,0,909,78.24,71.35,74.4,50.0
16/2/2021,Australia,2,28900,0,909,75.46,69.79,72.62,50.0
17/2/2021,Australia,5,28905,0,909,75.46,69.79,72.62,50.0
18/2/2021,Australia,6,28911,0,909,53.24,55.73,56.55,50.0
19/2/2021,Australia,1,28912,0,909,53.24,55.73,56.55,50.0
20/2/2021,Australia,6,28918,0,909,53.24,55.73,56.55,50.0
21/2/2021,Australia,2,28920,0,909,53.24,58.23,59.4,50.0
22/2/2021,Australia,6,28926,0,909,53.24,58.23,59.4,50.0
23/2/2021,Australia,4,28930,0,909,53.24,58.23,59.4,50.0
24/2/2021,Australia,7,28937,0,909,53.24,58.23,59.4,50.0
25/2/2021,Australia,2,28939,0,909,53.24,58.23,59.4,50.0
26/2/2021,Australia,8,28947,0,909,53.24,58.23,59.4,50.0
27/2/2021,Australia,11,28958,0,909,50.46,54.84,55.54,50.0
28/2/2021,Australia,7,28965,0,909,50.46,54.84,55.54,50.0
1/3/2021,Australia,5,28970,0,909,50.46,54.84,55.54,50.0
2/3/2021,Australia,8,28978,0,909,50.46,54.84,55.54,50.0
3/3/2021,Australia,8,28986,0,909,50.46,54.84,55.54,50.0
4/3/2021,Australia,10,28996,0,909,50.46,54.84,55.54,50.0
5/3/2021,Australia,6,29002,0,909,50.46,54.84,55.54,50.0
6/3/2021,Australia,18,29020,0,909,50.46,54.84,55.54,50.0
7/3/2021,Australia,10,29030,0,909,50.46,54.84,55.54,50.0
8/3/2021,Australia,7,29037,0,909,50.46,54.84,55.54,50.0
9/3/2021,Australia,9,29046,0,909,50.46,54.84,55.54,50.0
10/3/2021,Australia,15,29061,0,909,50.46,54.84,55.54,50.0
11/3/2021,Australia,14,29075,0,909,50.46,53.8,54.35,50.0
12/3/2021,Australia,15,29090,0,909,50.46,53.8,54.35,50.0
13/3/2021,Australia,12,29102,0,909,50.46,53.8,54.35,50.0
14/3/2021,Australia,10,29112,0,909,50.46,53.8,54.35,50.0
15/3/2021,Australia,5,29117,0,909,44.91,50.68,50.77,50.0
16/3/2021,Australia,13,29130,0,909,44.91,50.68,50.77,50.0
17/3/2021,Australia,7,29137,0,909,44.91,50.68,50.77,50.0
18/3/2021,Australia,16,29153,0,909,44.91,50.68,50.77,50.0
19/3/2021,Australia,13,29166,0,909,44.91,50.68,50.77,50.0
20/3/2021,Australia,17,29183,0,909,44.91,50.68,50.77,50.0
21/3/2021,Australia,9,29192,0,909,44.91,50.68,50.77,50.0
22/3/2021,Australia,4,29196,0,909,44.91,53.18,53.63,50.0
23/3/2021,Australia,10,29206,0,909,44.91,53.18,53.63,50.0
24/3/2021,Australia,5,29211,0,909,44.91,53.18,53.63,50.0
25/3/2021,Australia,9,29220,0,909,44.91,53.18,53.63,50.0
26/3/2021,Australia,8,29228,0,909,50.46,58.39,59.58,50.0
27/3/2021,Australia,12,29240,0,909,50.46,58.39,59.58,50.0
28/3/2021,Australia,12,29252,0,909,50.46,55.26,59.58,25.0
29/3/2021,Australia,8,29260,0,909,75.46,70.1,76.55,25.0
30/3/2021,Australia,18,29278,0,909,75.46,70.1,76.55,25.0
31/3/2021,Australia,18,29296,0,909,75.46,66.98,76.55,0.0
1/4/2021,Australia,8,29304,0,909,46.76,50.83,58.1,0.0
2/4/2021,Australia,18,29322,0,909,46.76,50.83,58.1,0.0
3/4/2021,Australia,13,29335,0,909,46.76,50.83,58.1,0.0
4/4/2021,Australia,6,29341,0,909,46.76,50.83,58.1,0.0
5/4/2021,Australia,7,29348,0,909,46.76,50.83,58.1,0.0
6/4/2021,Australia,9,29357,0,909,46.76,50.83,58.1,0.0
7/4/2021,Australia,8,29365,0,909,46.76,50.83,58.1,0.0
8/4/2021,Australia,14,29379,0,909,46.76,50.83,58.1,0.0
9/4/2021,Australia,6,29385,0,909,46.76,50.83,58.1,0.0
10/4/2021,Australia,5,29390,0,909,46.76,50.05,57.2,0.0
11/4/2021,Australia,6,29396,0,909,46.76,50.05,57.2,0.0
12/4/2021,Australia,9,29405,1,910,46.76,50.05,57.2,0.0
13/4/2021,Australia,14,29419,0,910,46.76,50.05,57.2,0.0
14/4/2021,Australia,18,29437,0,910,46.76,50.05,57.2,0.0
